prompt_idx,concept_id,template,prompt,min,max,mean,std,p05,p95,flagged_dead
44,blue_grey_ovoid_nests,t3,a close-up photograph of a lesion with grey-blue oval clusters,0.19554296135902405,0.3525308668613434,0.2904801666736603,0.02215336635708809,0.2524841919541359,0.32551634460687634,False
45,ulceration,t1,a dermoscopic image of an ulcerated skin lesion,0.2373959869146347,0.36381807923316956,0.31158748269081116,0.015683837234973907,0.2836824685335159,0.3349090322852134,False
46,ulceration,t2,a dermatoscopic image showing surface erosion or ulcer,0.22786325216293335,0.372647762298584,0.3189583718776703,0.017386792227625847,0.2866301894187927,0.3439397603273392,False
47,ulceration,t3,a close-up photograph of a lesion with an open wound,0.21636727452278137,0.36082014441490173,0.2984248995780945,0.019753536209464073,0.2658121630549431,0.33033068925142284,False
48,scaly_surface,t1,a dermoscopic image of a skin lesion with a scaly surface,0.23222626745700836,0.3742532730102539,0.31858956813812256,0.018754867836833,0.2842559561133385,0.34624125510454173,False
49,scaly_surface,t2,a dermatoscopic image showing keratotic scaling,0.2383929044008255,0.3674524128437042,0.32011863589286804,0.015234027057886124,0.2923619538545609,0.3423698917031288,False
50,scaly_surface,t3,"a close-up photograph of a rough, scaly patch of skin",0.22431038320064545,0.3617306053638458,0.2972814440727234,0.017513711005449295,0.26873662918806074,0.3264126285910606,False
51,strawberry_pattern,t1,a dermoscopic image showing a strawberry pattern with red pseudonetwork,0.21037162840366364,0.36038824915885925,0.3024521768093109,0.020337147638201714,0.26656271070241927,0.33318327814340587,False
52,strawberry_pattern,t2,a dermatoscopic image with red dots around hair follicles,0.24517668783664703,0.4030471444129944,0.34102663397789,0.01812932640314102,0.3097672939300537,0.36832144409418105,False
53,strawberry_pattern,t3,a close-up photograph of a facial actinic lesion with red pseudonetwork,0.2118436098098755,0.3651513159275055,0.3051117956638336,0.02078242227435112,0.2690261140465736,0.33715598881244657,False
54,milia_like_cysts,t1,a dermoscopic image showing milia-like cysts,0.2236812263727188,0.3578674793243408,0.29299646615982056,0.0166179146617651,0.26499552875757215,0.31987139731645586,False
55,milia_like_cysts,t2,a dermatoscopic image with small white round inclusions,0.23664112389087677,0.382114440202713,0.3274475634098053,0.018177656456828117,0.29411801546812055,0.35428015142679214,False
56,milia_like_cysts,t3,a close-up photograph of a lesion with white milky cyst-like spots,0.20811383426189423,0.3732261657714844,0.3162640333175659,0.021440261974930763,0.27747834771871566,0.3489078849554062,False
57,comedo_like_openings,t1,a dermoscopic image showing comedo-like openings,0.2101980596780777,0.3249759078025818,0.27437520027160645,0.01463907491415739,0.24997831210494043,0.2981784239411354,False
58,comedo_like_openings,t2,a dermatoscopic image with brown pseudofollicular plugs,0.22529985010623932,0.39762797951698303,0.3355123996734619,0.021069541573524475,0.29591443985700605,0.3646322131156921,False
59,comedo_like_openings,t3,a close-up photograph of a lesion with crater-like dark openings,0.21095463633537292,0.3711855709552765,0.3052695691585541,0.01944069005548954,0.27207394540309904,0.33606601059436797,False
60,cerebriform_surface,t1,a dermoscopic image with a cerebriform brain-like surface,0.2059149593114853,0.3274748623371124,0.26779231429100037,0.01667075604200363,0.240814471244812,0.29572624564170835,False
61,cerebriform_surface,t2,a dermatoscopic image showing a gyriform fissured pattern,0.23255760967731476,0.39478403329849243,0.34020569920539856,0.019952189177274704,0.30257036834955214,0.36828748136758804,False
62,cerebriform_surface,t3,a close-up photograph of a lesion with a wavy brain-like texture,0.21717378497123718,0.345852255821228,0.2879263460636139,0.017472058534622192,0.2588310196995735,0.316211561858654,False
63,central_white_patch,t1,a dermoscopic image showing a central white scar-like patch,0.2182479202747345,0.3794448673725128,0.3187562823295593,0.02431330271065235,0.27402703911066056,0.35367503166198727,False
64,central_white_patch,t2,a dermatoscopic image with a peripheral pigment network surrounding a white centre,0.23045197129249573,0.3995981216430664,0.33350399136543274,0.019678838551044464,0.2960994690656662,0.3604050353169441,False
65,central_white_patch,t3,a close-up photograph of a firm lesion with a white centre,0.21329134702682495,0.3625791072845459,0.3061094284057617,0.01981508731842041,0.2723424345254898,0.33813984096050265,False
66,red_lacunae,t1,a dermoscopic image showing red lacunae,0.21349391341209412,0.37157362699508667,0.31717532873153687,0.02160606160759926,0.27734489887952807,0.3492257326841354,False
67,red_lacunae,t2,a dermatoscopic image with bright red vascular spaces,0.21637767553329468,0.38101744651794434,0.3270988464355469,0.020491426810622215,0.28921815305948256,0.35658276081085205,False
68,red_lacunae,t3,a close-up photograph of a vascular lesion with red lake-like areas,0.22071793675422668,0.3580947816371918,0.29654625058174133,0.019013317301869392,0.26490045338869095,0.32700434476137163,False
69,healthy_skin,t1,a dermoscopic image of normal healthy skin,0.23577599227428436,0.36735597252845764,0.3169292211532593,0.01744905486702919,0.2844722241163254,0.3420247986912727,False
70,healthy_skin,t2,a dermatoscopic image with no visible lesion,0.23052442073822021,0.3755093514919281,0.32383182644844055,0.017005663365125656,0.29129289239645006,0.34714020490646363,False
71,healthy_skin,t3,a close-up photograph of unremarkable skin,0.2344135344028473,0.3739796578884125,0.3083062767982483,0.01707322709262371,0.2798194259405136,0.3359364926815033,False
